timestamps,TP9,AF7,AF8,TP10,marker
1663770803.207,-812.500,-806.641,-1000.000,-1000.000,0
1663770803.211,239.746,263.672,-336.914,-268.066,0
1663770803.226,-1000.000,-1000.000,-835.449,-803.223,0
1663770803.230,-362.793,-527.344,502.930,341.309,0
1663770803.234,-847.168,-949.219,-1000.000,-1000.000,0
1663770803.238,536.621,725.586,-795.898,-564.941,0
1663770803.242,-1000.000,-889.160,762.207,-975.098,0
1663770803.246,-804.199,-962.891,-952.637,793.457,0
1663770803.250,774.414,542.969,-392.578,-749.512,0
1663770803.253,-967.285,-834.961,-1000.000,-1000.000,0
1663770803.257,-434.570,-151.855,50.293,289.551,0
1663770803.261,-1000.000,-1000.000,-774.902,-796.875,0
1663770803.265,94.727,-125.977,150.879,-38.086,0
1663770803.269,-764.160,-781.250,-1000.000,-1000.000,0
1663770803.275,125.000,202.637,-237.793,-217.285,0
1663770803.279,-1000.000,-1000.000,-861.328,-865.234,0
1663770803.283,-168.457,-182.129,151.855,145.996,0
1663770803.287,-817.383,-817.871,-1000.000,-1000.000,0
1663770803.291,241.211,411.133,-450.195,-269.043,0
1663770803.295,-1000.000,-1000.000,-898.926,-811.035,0
1663770803.299,-467.285,-646.973,633.789,434.082,0
1663770803.302,-900.391,969.238,-951.172,-1000.000,0
1663770803.306,632.324,858.398,-969.238,-717.285,0
1663770803.310,-980.957,-667.969,518.555,861.328,0
1663770803.314,-928.711,-1000.000,-839.844,981.445,0
1663770803.318,582.031,209.961,-195.312,-492.676,0
1663770803.318,-851.074,-782.715,-1000.000,-1000.000,0
1663770803.322,-207.520,7.324,-76.172,111.816,0
1663770803.326,-1000.000,-1000.000,-782.227,-774.414,0
1663770803.330,-81.055,-240.723,215.820,95.703,0
1663770803.334,-784.668,-809.082,-1000.000,-1000.000,0
1663770803.338,216.309,238.281,-267.578,-250.000,0
1663770803.342,-1000.000,-1000.000,-804.199,-806.152,0
1663770803.345,-268.555,-340.332,335.449,239.746,0
1663770803.349,-803.223,-836.914,-1000.000,-1000.000,0
1663770803.353,341.309,506.348,-587.402,-400.879,0
1663770803.357,-1000.000,-1000.000,-994.629,-866.699,0
1663770803.361,-567.383,-787.109,808.105,582.031,0
1663770803.364,-969.238,785.156,-739.258,-1000.000,0
1663770803.368,769.531,-967.285,-1000.000,-902.344,0
1663770803.372,-790.039,-433.105,300.293,610.840,0
1663770803.376,-1000.000,-1000.000,-798.340,-857.422,0
1663770803.380,319.336,100.586,-58.105,-241.699,0
1663770803.384,-798.340,-769.531,-1000.000,-1000.000,0
1663770803.388,-33.203,145.996,-205.078,-14.648,0
1663770803.391,-1000.000,-1000.000,-803.223,-773.438,0
1663770803.395,-236.816,-256.836,232.422,208.984,0
1663770803.399,-808.594,-804.688,-1000.000,-1000.000,0
1663770803.403,234.375,240.723,-296.875,-266.113,0
1663770803.407,-1000.000,-1000.000,-819.336,-803.223,0
1663770803.410,-269.043,-456.055,460.449,281.738,0
1663770803.414,-809.082,-894.531,-1000.000,-1000.000,0
1663770803.418,435.059,626.953,-728.516,-536.133,0
1663770803.422,-1000.000,-978.516,859.863,-958.984,0
1663770803.426,-688.965,-939.941,972.168,755.371,0
1663770803.430,888.184,570.312,-512.695,-819.824,0
1663770803.434,981.934,-854.492,-1000.000,-1000.000,0
1663770803.437,-479.004,-229.492,132.324,404.297,0
1663770803.441,-1000.000,-1000.000,-777.344,-813.477,0
1663770803.445,104.004,-78.125,66.895,-129.883,0
1663770803.449,-775.391,-784.668,-1000.000,-1000.000,0
1663770803.453,96.191,216.797,-246.582,-125.977,0
1663770803.454,-1000.000,-1000.000,-808.594,-787.109,0
1663770803.458,-250.000,-268.555,240.723,220.703,0
1663770803.462,-805.664,-803.223,-1000.000,-1000.000,0
1663770803.466,238.281,351.562,-411.133,-270.996,0
1663770803.470,-1000.000,-1000.000,-871.094,-808.105,0
1663770803.474,-375.000,-568.848,583.008,422.363,0
1663770803.478,-856.445,-966.797,-1000.000,-1000.000,0
1663770803.481,578.125,768.066,-889.648,-658.691,0
1663770803.485,-1000.000,-789.551,642.578,950.195,0
1663770803.489,-903.809,-1000.000,-890.625,902.344,0
1663770803.493,609.863,312.500,-297.852,-614.746,0
1663770803.497,-857.910,-797.363,-1000.000,-1000.000,0
1663770803.502,-242.188,-57.129,-13.184,211.914,0
1663770803.506,-1000.000,-1000.000,-777.344,-783.203,0
1663770803.510,-15.137,-176.758,197.266,-1.953,0
1663770803.514,-773.926,-793.945,-1000.000,-1000.000,0
1663770803.518,208.496,226.562,-264.648,-239.258,0
1663770803.522,-1000.000,-1000.000,-803.223,-811.523,0
1663770803.526,-266.113,-270.508,290.039,240.234,0
1663770803.529,-803.711,-808.594,-1000.000,-1000.000,0
1663770803.533,283.203,442.871,-527.344,-370.605,0
1663770803.537,-1000.000,-1000.000,-944.824,-849.609,0
1663770803.541,-532.715,-726.562,721.191,538.086,0
1663770803.545,-961.914,861.816,-856.934,-1000.000,0
1663770803.544,770.508,965.820,-1000.000,-803.711,0
1663770803.548,-801.758,-525.391,415.039,775.391,0
1663770803.552,-1000.000,-1000.000,-817.871,-969.727,0
1663770803.556,404.785,136.719,-124.023,-429.688,0
1663770803.560,-813.965,-773.438,-1000.000,-1000.000,0
1663770803.564,-129.883,92.285,-147.949,55.176,0
1663770803.568,-1000.000,-1000.000,-792.969,-774.414,0
1663770803.571,-126.465,-250.000,224.121,165.527,0
1663770803.575,-787.598,-806.152,-1000.000,-1000.000,0
1663770803.579,220.703,239.746,-269.531,-258.789,0
1663770803.583,-1000.000,-1000.000,-806.641,-804.688,0
1663770803.587,-271.484,-398.926,401.367,240.723,0
1663770803.590,-809.082,-865.234,-1000.000,-1000.000,0
1663770803.594,432.129,576.660,-643.066,-467.285,0
1663770803.598,-1000.000,-1000.000,955.078,-899.414,0
1663770803.602,-661.133,-878.906,889.160,629.883,0
1663770803.606,950.195,630.859,-625.977,-975.098,0
1663770803.610,901.367,-851.562,-1000.000,-948.242,0
1663770803.614,-614.746,-207.031,212.891,546.387,0
1663770803.617,-1000.000,-1000.000,-784.668,-842.285,0
1663770803.621,212.891,-17.578,15.137,-181.152,0
1663770803.625,-785.645,-770.996,-1000.000,-1000.000,0
1663770803.629,-14.648,208.496,-241.699,-105.469,0
1663770803.633,-1000.000,-1000.000,-808.594,-786.621,0
1663770803.634,-238.281,-265.625,238.281,219.238,0
1663770803.638,-812.988,-802.246,-1000.000,-1000.000,0
1663770803.642,240.234,278.809,-342.773,-268.066,0
1663770803.646,-1000.000,-1000.000,-838.379,-803.223,0
1663770803.650,-370.605,-520.996,517.090,341.309,0
1663770803.654,-850.098,-937.500,-1000.000,-1000.000,0
1663770803.658,537.598,699.707,-819.824,-571.777,0
1663770803.661,-1000.000,-875.000,737.793,-984.863,0
1663770803.665,-803.711,-1000.000,-949.707,811.035,0
1663770803.669,774.414,403.809,-393.555,-722.656,0
1663770803.673,-968.750,-816.406,-1000.000,-1000.000,0
1663770803.677,-432.129,-137.695,43.457,261.719,0
1663770803.693,-1000.000,-1000.000,-775.391,-791.992,0
1663770803.697,72.266,-137.695,157.227,-27.344,0
1663770803.701,-772.949,-790.527,-1000.000,-1000.000,0
1663770803.705,161.621,223.145,-257.812,-236.816,0
1663770803.709,-1000.000,-1000.000,-805.176,-807.617,0
1663770803.713,-258.789,-269.531,247.070,234.375,0
1663770803.717,-805.176,-806.641,-1000.000,-1000.000,0
1663770803.720,240.723,401.855,-471.680,-269.531,0
1663770803.724,-1000.000,-1000.000,-909.668,-810.059,0
1663770803.728,-467.285,-644.531,652.832,453.125,0
1663770803.732,-900.391,956.543,-936.035,-1000.000,0
1663770803.736,632.324,897.949,-979.980,-744.629,0
1663770803.738,-980.957,-617.676,505.371,829.590,0
1663770803.742,-928.711,-1000.000,-835.938,-996.582,0
1663770803.746,576.660,210.938,-183.594,-464.355,0
1663770803.750,-846.191,-782.227,-1000.000,-1000.000,0
1663770803.754,-183.105,3.906,-86.426,100.586,0
1663770803.758,-1000.000,-1000.000,-783.203,-774.902,0
1663770803.762,-102.539,-240.234,216.797,96.680,0
1663770803.765,-787.109,-809.570,-1000.000,-1000.000,0
1663770803.769,218.750,238.770,-268.555,-250.000,0
1663770803.773,-1000.000,-1000.000,-804.688,-807.129,0
1663770803.777,-268.066,-346.191,351.074,240.723,0
1663770803.781,-803.711,-839.844,-1000.000,-1000.000,0
1663770803.787,341.309,519.531,-597.656,-421.387,0
1663770803.791,-1000.000,-1000.000,995.117,-877.441,0
