timestamps,TP9,AF7,AF8,TP10
1664548876.152,-16.602,-16.113,15.137,-6.836,0
1664548876.170,-26.855,-15.625,-14.160,-23.438,0
1664548876.174,-40.039,-23.926,-66.895,-30.273,0
1664548876.178,-39.551,-23.438,-42.969,-31.250,0
1664548876.182,-30.762,-24.902,-0.488,-31.738,0
1664548876.186,-28.809,-28.320,-24.902,-28.320,0
1664548876.190,-33.203,-26.855,-80.078,-22.949,0
1664548876.194,-42.969,-23.926,-38.086,-33.203,0
1664548876.197,-38.574,-23.926,15.137,-37.109,0
1664548876.201,-24.902,-22.461,-28.809,-16.602,0
1664548876.205,-28.809,-22.461,-121.582,-2.441,0
1664548876.209,-30.273,-13.184,-55.176,-10.742,0
1664548876.213,-28.320,-19.531,25.879,-21.973,0
1664548876.213,-27.832,-38.574,-31.250,-29.297,0
1664548876.217,-26.367,-38.086,-41.016,-30.273,0
1664548876.221,-32.227,-31.738,-3.906,-30.273,0
1664548876.225,-33.203,-33.203,-7.812,-34.180,0
1664548876.229,-21.484,-34.668,-88.379,-20.996,0
1664548876.233,-18.066,-25.879,-157.227,-7.812,0
1664548876.237,-37.598,-24.902,-84.961,-18.555,0
1664548876.240,-40.527,-28.320,-36.133,-32.227,0
1664548876.244,-21.484,-32.715,-141.113,-25.391,0
1664548876.248,-20.020,-37.598,-149.902,-22.949,0
1664548876.252,-36.621,-25.391,31.738,-43.457,0
1664548876.256,-40.039,-19.043,28.320,-38.086,0
1664548876.259,-28.320,-25.879,-39.062,-20.020,0
1664548876.263,-29.785,-27.344,13.672,-25.879,0
1664548876.267,-35.156,-27.832,9.766,-29.785,0
1664548876.271,-29.297,-29.785,-53.223,-15.137,0
1664548876.275,-28.320,-28.809,-14.648,-18.066,0
1664548876.279,-26.855,-27.344,-2.930,-29.297,0
1664548876.283,-29.297,-23.926,-15.625,-25.879,0
1664548876.286,-38.574,-21.973,28.809,-23.926,0
1664548876.290,-31.250,-29.297,-77.148,-9.766,0
1664548876.294,-24.902,-27.832,-47.363,-14.648,0
1664548876.298,-28.320,-18.066,86.914,-36.133,0
1664548876.302,-32.227,-18.555,-9.766,-37.109,0
1664548876.304,-33.691,-20.020,-53.223,-35.645,0
1664548876.308,-24.414,-18.066,-8.301,-26.367,0
1664548876.312,-16.602,-19.043,9.766,-21.484,0
1664548876.316,-18.555,-17.578,-38.086,-14.160,0
1664548876.320,-32.715,-22.949,-72.266,-7.812,0
1664548876.324,-35.156,-25.879,-43.945,-14.648,0
1664548876.328,-28.320,-23.438,-11.719,-28.320,0
1664548876.331,-32.227,-31.250,-76.660,-22.461,0
1664548876.335,-33.691,-27.344,-155.273,-5.859,0
1664548876.339,-36.621,-13.672,0.000,-24.902,0
1664548876.343,-27.832,-19.531,45.410,-27.344,0
1664548876.347,-19.531,-30.273,-54.688,-17.578,0
1664548876.349,-30.273,-23.438,-49.316,-26.855,0
1664548876.353,-30.762,-17.578,-15.137,-28.809,0
1664548876.357,-14.648,-23.926,-52.246,-16.113,0
1664548876.361,-16.113,-31.250,-72.266,-18.555,0
1664548876.365,-23.926,-23.926,-34.668,-22.949,0
1664548876.369,-22.949,-22.949,-73.730,-13.184,0
1664548876.373,-22.461,-25.879,-47.852,-21.484,0
1664548876.376,-20.996,-34.668,-126.953,-16.602,0
1664548876.380,-39.062,-29.785,-83.496,-19.531,0
1664548876.384,-49.316,-19.043,74.707,-43.457,0
1664548876.388,-40.527,-31.738,9.277,-35.645,0
1664548876.392,-30.762,-33.691,-44.922,-19.043,0
1664548876.394,-40.039,-29.297,-68.848,-18.066,0
1664548876.398,-61.523,-35.156,-48.828,-36.133,0
1664548876.402,-51.758,-40.527,-76.172,-41.504,0
1664548876.406,-37.598,-39.551,-88.867,-32.715,0
1664548876.410,-51.270,-37.109,-62.012,-39.551,0
1664548876.414,-58.105,-33.691,-92.285,-34.180,0
1664548876.418,-44.922,-30.273,-133.301,-10.254,0
1664548876.421,-31.738,-28.320,-120.117,-4.395,0
1664548876.425,-44.434,-23.438,-10.742,-37.109,0
1664548876.429,-48.340,-20.020,-13.672,-43.945,0
1664548876.433,-41.504,-17.578,-84.473,-26.367,0
1664548876.437,-43.945,-17.090,-45.410,-26.855,0
1664548876.439,-44.434,-17.578,2.930,-32.715,0
1664548876.443,-52.734,-19.043,-34.668,-40.039,0
1664548876.447,-57.617,-20.996,-89.844,-43.457,0
1664548876.451,-56.152,-20.996,-31.738,-45.410,0
1664548876.455,-47.852,-14.648,-2.441,-44.434,0
1664548876.459,-53.223,-18.555,-57.129,-50.781,0
1664548876.463,-66.406,-33.691,-159.180,-44.922,0
1664548876.466,-68.848,-26.367,-105.469,-45.410,0
1664548876.470,-73.242,-17.578,30.762,-70.312,0
1664548876.474,-79.590,-23.438,-20.020,-65.430,0
1664548876.478,-100.586,-22.461,-46.875,-71.289,0
1664548876.482,-118.164,-19.531,-23.438,-99.609,0
1664548876.484,-118.652,-26.855,-4.395,-117.676,0
1664548876.488,-118.164,-35.156,-25.879,-119.629,0
1664548876.492,-123.047,-22.949,-11.230,-128.418,0
1664548876.496,-139.648,-15.625,10.742,-143.066,0
1664548876.500,-146.973,-21.973,-8.301,-140.625,0
1664548876.504,-134.766,-25.391,-104.004,-126.465,0
1664548876.508,-148.438,-20.508,-102.539,-137.695,0
1664548876.511,-157.715,-9.766,7.812,-161.621,0
1664548876.515,-138.672,-6.348,-35.156,-155.762,0
1664548876.519,-143.066,-10.742,-94.238,-148.438,0
1664548876.523,-152.832,-11.230,-39.062,-154.297,0
1664548876.527,-152.344,-2.441,9.277,-151.367,0
1664548876.544,-153.320,-8.789,-24.414,-148.926,0
1664548876.548,-156.738,-10.742,-55.176,-161.133,0
1664548876.552,-159.668,-16.602,-60.059,-170.898,0
1664548876.556,-162.109,-19.531,-48.340,-179.688,0
1664548876.560,-156.738,-10.254,-45.410,-180.176,0
1664548876.564,-140.137,-11.230,-81.543,-166.992,0
1664548876.568,-131.836,-11.230,-48.828,-156.250,0
1664548876.571,-136.719,-15.137,9.766,-151.855,0
1664548876.575,-127.930,-12.207,-14.648,-139.160,0
1664548876.579,-99.609,-6.348,-101.074,-100.098,0
1664548876.583,-100.586,-7.324,-38.086,-94.238,0
1664548876.587,-113.281,-8.301,18.066,-117.188,0
1664548876.590,-102.051,-11.719,-60.059,-107.422,0
1664548876.594,-98.145,-12.695,-82.031,-92.773,0
1664548876.598,-88.379,-11.719,-40.039,-89.844,0
1664548876.602,-63.965,-17.090,-14.160,-84.473,0
1664548876.606,-62.500,-23.438,-91.309,-73.242,0
1664548876.610,-61.523,-23.438,-138.672,-61.523,0
1664548876.614,-51.758,-26.855,-77.148,-58.594,0
1664548876.617,-58.105,-23.438,-16.602,-61.035,0
1664548876.621,-54.688,-26.367,-130.371,-49.805,0
1664548876.625,-42.969,-29.297,-175.293,-36.621,0
1664548876.629,-40.039,-20.996,25.391,-41.992,0
1664548876.633,-27.832,-25.879,23.926,-30.273,0
1664548876.634,-19.531,-29.785,-46.875,-18.066,0
1664548876.638,-22.949,-29.785,-39.062,-16.602,0
1664548876.642,-13.672,-26.855,-27.344,-3.418,0
1664548876.646,6.836,-24.902,-48.828,9.766,0
1664548876.650,0.977,-40.039,-94.238,-4.395,0
1664548876.654,-13.672,-46.387,-102.539,-20.996,0
1664548876.658,-4.395,-38.574,-53.223,-11.719,0
1664548876.661,15.137,-38.086,-20.508,6.348,0
1664548876.665,21.484,-45.410,-143.066,29.297,0
1664548876.669,10.254,-41.016,-114.746,32.227,0
1664548876.673,9.766,-30.273,40.527,24.414,0
1664548876.677,25.879,-36.621,-1.465,35.645,0
1664548876.679,20.020,-42.969,-21.484,24.414,0
1664548876.683,10.742,-34.668,41.016,10.254,0
1664548876.687,24.414,-27.344,40.039,18.555,0
1664548876.691,36.133,-31.250,-42.969,30.273,0
1664548876.695,46.387,-26.855,-37.109,35.645,0
1664548876.699,46.875,-25.879,11.719,41.992,0
1664548876.703,38.574,-24.902,11.719,38.086,0
1664548876.706,41.992,-28.809,-25.391,28.809,0
1664548876.710,47.852,-33.203,-59.082,45.410,0
1664548876.714,36.621,-24.902,80.078,41.016,0
1664548876.718,18.066,-28.809,150.391,18.555,0
1664548876.722,22.949,-29.297,99.609,24.414,0
1664548876.724,38.574,-24.414,95.215,36.133,0
1664548876.728,42.480,-20.996,79.102,41.992,0
1664548876.732,38.086,-20.996,21.973,48.340,0
1664548876.736,26.367,-18.066,21.973,43.457,0
1664548876.740,24.414,-22.461,64.453,31.250,0
1664548876.744,24.902,-32.227,38.086,25.879,0
1664548876.748,19.531,-28.320,26.367,24.902,0
1664548876.751,20.996,-27.344,-59.570,39.062,0
1664548876.755,22.949,-24.414,1.953,32.227,0
1664548876.759,16.113,-26.367,146.484,7.812,0
1664548876.763,11.230,-37.109,43.945,13.672,0
1664548876.767,7.812,-34.668,-11.719,22.461,0
1664548876.769,12.695,-31.250,12.207,30.273,0
1664548876.773,16.113,-30.762,57.129,26.367,0
1664548876.777,12.207,-31.738,23.438,21.973,0
1664548876.781,8.301,-30.762,-2.441,18.555,0
1664548876.785,9.277,-31.738,6.836,22.949,0
1664548876.789,20.508,-32.227,-28.320,28.809,0
1664548876.793,26.367,-27.832,-56.152,29.785,0
1664548876.796,17.578,-20.020,-65.918,42.480,0
1664548876.800,6.836,-16.113,15.137,37.109,0
1664548876.804,11.719,-23.438,54.199,25.391,0
1664548876.808,12.207,-28.320,-8.789,24.902,0
1664548876.812,1.465,-22.461,-14.648,13.672,0
1664548876.813,-4.395,-18.555,65.430,-1.953,0
1664548876.817,2.930,-26.855,29.785,1.953,0
1664548876.821,7.812,-26.855,-29.297,15.625,0
1664548876.825,-5.371,-26.367,2.930,5.371,0
1664548876.829,-13.672,-24.902,10.254,-3.906,0
1664548876.833,-0.488,-23.438,-42.969,8.789,0
1664548876.837,11.719,-25.391,-151.855,24.902,0
1664548876.840,2.441,-22.949,-99.121,17.578,0
1664548876.844,-13.672,-20.996,62.988,1.953,0
1664548876.848,-12.207,-27.344,-27.344,8.301,0
1664548876.852,-3.418,-36.133,-62.012,9.277,0
1664548876.856,-8.789,-35.156,-17.578,6.348,0
1664548876.859,-14.648,-27.344,-9.277,2.930,0
1664548876.863,-7.812,-32.227,-22.461,4.395,0
1664548876.867,-9.277,-39.062,-35.645,6.348,0
1664548876.871,-14.160,-33.691,-8.789,-12.207,0
1664548876.875,-16.602,-29.785,-20.508,-14.648,0
1664548876.879,-19.531,-30.762,-98.145,-10.254,0
1664548876.883,-17.578,-33.203,-78.613,-15.137,0
1664548876.886,-18.555,-27.832,27.344,-20.020,0
1664548876.890,-19.043,-21.484,-11.719,-23.926,0
1664548876.894,-18.555,-33.203,-125.977,-19.043,0
1664548876.898,-21.973,-38.086,-111.816,-10.254,0
1664548876.902,-19.531,-23.438,25.879,-16.602,0
1664548876.919,-18.555,-21.484,8.789,-21.973,0
1664548876.923,-25.879,-28.809,-62.988,-10.742,0
1664548876.927,-28.320,-27.832,-49.316,-3.418,0
1664548876.931,-25.879,-31.738,-0.488,-12.207,0
1664548876.935,-27.344,-38.574,-28.809,-22.949,0
1664548876.939,-32.715,-36.621,-114.258,-26.855,0
1664548876.943,-34.668,-27.832,-98.633,-22.949,0
1664548876.946,-16.113,-16.602,-31.738,-5.859,0
1664548876.950,-7.324,-13.184,0.977,-2.930,0
1664548876.954,-15.625,-17.090,-80.566,3.418,0
1664548876.958,-25.879,-17.090,-59.570,0.000,0
1664548876.962,-22.949,-18.066,2.441,-16.602,0
1664548877.001,-8.789,-22.949,-55.664,-8.789,0
1664548877.005,-11.719,-20.020,-67.871,-7.812,0
1664548877.009,-24.414,-21.484,-23.438,-18.066,0
1664548877.013,-15.137,-21.484,-31.738,-4.395,0
1664548877.017,-2.930,-26.367,-95.703,15.137,0
1664548877.021,-3.906,-27.832,-120.117,18.066,0
1664548877.025,-22.949,-25.879,-62.012,-4.883,0
1664548877.028,-33.203,-30.273,-1.465,-27.832,0
1664548877.032,-19.043,-40.527,-131.348,-10.254,0
1664548877.036,-19.043,-41.992,-194.824,1.465,0
1664548877.040,-37.109,-29.297,7.324,-20.996,0
1664548877.044,-41.504,-35.156,31.250,-31.250,0
1664548877.008,-34.180,-40.527,-38.086,-20.020,0
1664548877.012,-25.879,-36.133,-26.855,-15.137,0
1664548877.016,-29.297,-32.227,11.230,-20.996,0
1664548877.020,-34.180,-32.227,0.977,-22.461,0
1664548877.024,-26.855,-40.039,-62.500,-22.461,0
1664548877.028,-15.137,-42.480,-96.680,-18.555,0
1664548877.032,-19.531,-35.156,-50.781,-14.648,0
1664548877.035,-30.273,-33.203,9.277,-21.973,0
1664548877.039,-19.531,-43.945,-91.309,-4.883,0
1664548877.043,-16.602,-45.410,-50.293,-4.395,0
1664548877.047,-27.344,-44.434,64.941,-30.762,0
1664548877.051,-25.879,-41.016,-25.879,-24.414,0
1664548877.052,-28.809,-28.809,-28.320,-17.090,0
1664548877.056,-27.832,-31.738,12.207,-15.625,0
1664548877.060,-20.020,-32.227,1.953,-16.113,0
1664548877.064,-25.879,-27.832,-53.711,-13.184,0
1664548877.068,-38.086,-34.180,-101.562,-14.648,0
1664548877.072,-36.133,-36.133,-109.863,-12.695,0
1664548877.076,-34.668,-35.645,-51.270,-18.555,0
1664548877.079,-33.203,-34.180,-77.148,-24.902,0
1664548877.083,-38.574,-36.133,-190.918,-18.066,0
1664548877.087,-37.109,-22.461,-46.875,-21.484,0
1664548877.091,-18.066,-14.160,-4.883,-11.230,0
1664548877.095,-25.879,-23.438,-84.473,-10.254,0
1664548877.099,-47.852,-35.645,-59.082,-35.645,0
1664548877.103,-50.293,-39.551,-24.902,-50.781,0
1664548877.107,-32.715,-38.086,-75.195,-32.715,0
1664548877.111,-26.855,-32.227,-76.660,-17.090,0
1664548877.115,-40.527,-31.250,-43.945,-18.066,0
1664548877.119,-37.598,-34.180,-75.684,-18.066,0
1664548877.123,-24.414,-30.762,-62.500,-23.438,0
1664548877.126,-15.625,-31.738,-153.320,-8.789,0
1664548877.130,-26.367,-27.832,-123.047,-10.254,0
1664548877.134,-40.039,-22.949,49.316,-38.086,0
1664548877.138,-30.762,-25.879,-22.461,-29.297,0
1664548877.142,-17.578,-27.832,-56.641,-12.695,0
1664548877.144,-20.020,-24.414,6.348,-9.277,0
1664548877.148,-26.855,-17.090,-11.719,-11.719,0
1664548877.152,-28.809,-19.531,-47.363,-5.371,0
1664548877.156,-21.973,-19.531,-44.922,-16.113,0
1664548877.160,-22.461,-22.949,-43.945,-34.180,0
1664548877.164,-30.762,-18.555,-53.223,-28.320,0
1664548877.168,-24.902,-12.207,-129.395,-11.719,0
1664548877.171,-17.578,-18.555,-149.902,-0.488,0
1664548877.175,-19.043,-11.230,-53.711,-10.254,0
1664548877.179,-29.297,-11.719,-28.320,-26.855,0
1664548877.183,-33.691,-22.949,-25.879,-26.367,0
1664548877.187,-20.020,-19.043,-24.414,-9.766,0
1664548877.189,-18.555,-12.207,2.930,-6.348,0
1664548877.193,-24.414,-20.508,-31.250,-6.348,0
1664548877.197,-28.320,-21.973,-59.082,-1.465,0
1664548877.201,-28.809,-18.066,-6.348,-11.719,0
1664548877.205,-21.484,-24.414,-10.742,-20.996,0
1664548877.209,-22.461,-31.250,-59.082,-18.555,0
1664548877.213,-25.879,-32.227,-138.672,0.977,0
1664548877.216,-27.344,-22.461,-77.637,-0.488,0
1664548877.220,-23.438,-19.531,49.316,-26.367,0
1664548877.224,-25.391,-29.297,-23.926,-28.320,0
1664548877.228,-38.574,-26.855,-72.266,-32.227,0
1664548877.232,-41.504,-25.391,-72.754,-35.156,0
1664548877.234,-41.504,-25.879,-46.387,-34.180,0
1664548877.238,-37.109,-26.855,-74.707,-23.926,0
1664548877.242,-31.250,-27.344,-98.633,-15.137,0
1664548877.246,-36.621,-22.949,-57.617,-17.578,0
1664548877.250,-40.527,-22.949,-29.785,-31.250,0
1664548877.254,-35.645,-36.621,-123.535,-37.598,0
1664548877.258,-32.715,-31.738,-166.504,-21.484,0
1664548877.261,-45.898,-17.578,2.930,-29.785,0
1664548877.265,-42.480,-31.250,-15.137,-34.180,0
1664548877.269,-33.203,-43.945,-108.398,-26.367,0
1664548877.273,-38.086,-41.016,-41.992,-33.203,0
1664548877.277,-43.945,-30.762,32.227,-38.574,0
1664548877.294,-35.156,-27.344,-2.930,-29.297,0
1664548877.298,-17.090,-25.879,-74.219,-15.625,0
1664548877.302,-16.602,-20.508,-38.086,-15.137,0
1664548877.306,-38.086,-29.297,-17.578,-28.320,0
1664548877.310,-43.457,-38.574,-45.410,-35.156,0
1664548877.314,-28.320,-37.109,-74.219,-28.809,0
1664548877.318,-30.273,-33.691,-38.086,-35.156,0
1664548877.321,-45.898,-30.273,32.715,-42.480,0
1664548877.325,-45.410,-32.715,-18.066,-40.039,0
1664548877.329,-34.668,-34.180,-60.547,-34.180,0
1664548877.333,-33.691,-32.227,-27.832,-31.738,0
1664548877.337,-41.504,-27.832,-58.594,-25.391,0
1664548877.339,-48.828,-21.484,-52.734,-27.832,0
1664548877.343,-42.480,-21.484,-66.895,-30.273,0
1664548877.347,-32.227,-17.578,-50.781,-33.203,0
1664548877.351,-32.715,-16.113,-4.395,-41.504,0
1664548877.355,-41.992,-31.250,-76.172,-49.805,0
1664548877.359,-32.715,-33.203,-126.953,-38.574,0
1664548877.363,-18.555,-23.438,-41.016,-31.250,0
1664548877.366,-19.043,-23.438,-25.879,-31.738,0
1664548877.370,-24.414,-31.738,-186.523,-10.742,0
1664548877.374,-29.297,-33.691,-157.227,-14.648,0
1664548877.378,-25.879,-21.973,54.199,-31.250,0
1664548877.382,-20.020,-23.926,20.996,-28.320,0
1664548877.385,-22.949,-26.367,-59.570,-22.949,0
1664548877.389,-26.855,-23.926,-92.285,-17.578,0
1664548877.393,-17.578,-16.602,-84.473,-10.254,0
1664548877.397,-4.883,-11.230,-54.688,0.000,0
1664548877.401,-12.207,-16.113,-78.613,1.465,0
1664548877.405,-28.809,-27.832,-100.098,-11.230,0
1664548877.409,-29.785,-30.273,-59.570,-23.438,0
1664548877.412,-22.949,-26.367,7.324,-25.879,0
1664548877.416,-20.996,-30.273,-122.559,-6.836,0
1664548877.420,-36.133,-24.414,-86.426,-10.742,0
1664548877.424,-37.109,-20.508,64.453,-37.598,0
1664548877.428,-25.391,-26.367,4.883,-35.645,0
1664548877.444,-27.344,-27.832,-30.762,-27.832,0
1664548877.448,-32.227,-25.391,-8.301,-29.297,0
1664548877.452,-37.109,-24.902,9.277,-37.109,0
1664548877.456,-30.762,-34.668,-22.949,-29.297,0
1664548877.460,-19.531,-29.785,-47.363,-16.113,0
1664548877.464,-21.484,-18.066,-42.480,-19.043,0
1664548877.468,-34.668,-19.531,-9.277,-27.344,0
1664548877.471,-32.715,-26.367,-47.852,-27.832,0
1664548877.475,-18.555,-29.297,-124.023,-18.066,0
1664548877.479,-25.879,-17.578,27.344,-27.344,0
1664548877.483,-37.109,-23.438,65.918,-37.109,0
1664548877.487,-28.320,-29.297,-16.113,-27.832,0
1664548877.474,-21.973,-25.879,-23.438,-24.902,0
1664548877.478,-37.109,-29.785,-2.930,-38.574,0
1664548877.482,-43.945,-33.203,2.930,-40.039,0
1664548877.486,-36.133,-31.738,-35.156,-28.320,0
1664548877.490,-31.250,-29.297,-51.758,-24.902,0
1664548877.494,-35.645,-34.668,-69.824,-27.344,0
1664548877.498,-40.039,-31.250,-93.262,-26.367,0
1664548877.501,-45.410,-23.438,-73.242,-25.391,0
1664548877.505,-43.945,-24.902,-17.090,-32.227,0
1664548877.509,-38.574,-24.902,-13.672,-36.133,0
1664548877.513,-45.898,-26.367,-28.809,-38.086,0
1664548877.517,-48.340,-36.621,-156.250,-25.391,0
1664548877.520,-42.480,-33.691,-104.004,-20.996,0
1664548877.524,-34.668,-28.320,54.199,-25.391,0
1664548877.528,-36.621,-36.133,-33.203,-25.391,0
1664548877.532,-44.922,-41.504,-61.523,-33.203,0
1664548877.536,-43.457,-44.434,-17.578,-37.598,0
1664548877.540,-30.762,-45.898,-50.781,-27.344,0
1664548877.544,-21.484,-43.457,-93.750,-9.277,0
1664548877.547,-31.250,-38.086,-97.656,0.488,0
1664548877.551,-37.109,-29.785,-20.020,-12.207,0
1664548877.555,-24.902,-32.227,0.000,-13.184,0
1664548877.559,-23.438,-35.156,-36.621,-15.137,0
1664548877.563,-35.156,-33.691,-37.109,-32.227,0
1664548877.564,-37.598,-28.809,-22.461,-25.879,0
1664548877.568,-27.344,-27.832,-49.805,-12.207,0
1664548877.572,-18.066,-31.738,-48.340,-11.719,0
1664548877.576,-22.949,-25.879,-6.348,-12.207,0
1664548877.580,-31.250,-22.461,-0.977,-10.254,0
1664548877.584,-30.273,-30.762,-20.020,-13.184,0
1664548877.588,-23.438,-36.621,-100.098,-3.418,0
1664548877.591,-26.855,-25.879,-54.199,-0.977,0
1664548877.595,-41.016,-20.996,84.473,-23.926,0
1664548877.599,-45.898,-28.809,17.090,-23.438,0
1664548877.603,-34.668,-31.738,-17.090,-18.066,0
1664548877.607,-29.785,-30.762,-19.043,-21.484,0
1664548877.609,-43.457,-26.367,-7.812,-29.785,0
1664548877.613,-37.598,-25.879,-0.977,-25.879,0
1664548877.617,-20.020,-24.414,-35.156,-16.602,0
1664548877.621,-21.973,-20.996,-7.324,-20.508,0
1664548877.625,-33.691,-24.414,16.602,-28.320,0
1664548877.629,-37.598,-35.645,-86.426,-20.996,0
1664548877.633,-36.621,-36.621,-115.723,-11.230,0
1664548877.636,-31.250,-20.996,32.227,-27.832,0
1664548877.640,-20.996,-18.066,9.766,-20.996,0
1664548877.644,-24.902,-18.555,-53.223,-4.883,0
1664548877.648,-33.203,-21.484,6.348,-23.926,0
1664548877.652,-29.297,-23.438,49.805,-39.551,0
1664548877.669,-26.855,-23.438,2.930,-37.598,0
1664548877.673,-33.691,-22.949,-73.242,-33.203,0
1664548877.677,-34.180,-17.090,-21.973,-35.645,0
1664548877.681,-21.973,-15.625,31.738,-34.668,0
1664548877.685,-16.602,-15.137,-14.648,-25.879,0
1664548877.689,-25.391,-20.020,-74.219,-23.438,0
1664548877.693,-29.297,-21.973,-62.500,-23.438,0
1664548877.696,-18.066,-20.020,2.930,-18.555,0
1664548877.700,-13.672,-24.414,-0.977,-12.207,0
1664548877.704,-25.879,-32.715,-97.656,-6.836,0
1664548877.708,-35.645,-27.832,-20.020,-7.812,0
1664548877.712,-30.273,-22.461,69.336,-17.090,0
1664548877.714,-14.160,-24.902,-21.973,-12.207,0
1664548877.718,-9.766,-20.996,-43.457,-1.465,0
1664548877.722,-30.273,-25.879,0.000,-28.320,0
1664548877.726,-31.250,-28.809,-29.297,-43.457,0
1664548877.730,-18.066,-28.809,-57.617,-26.855,0
1664548877.734,-23.926,-34.180,-76.172,-18.555,0
1664548877.738,-37.598,-23.438,-7.812,-30.762,0
1664548877.741,-34.668,-13.184,42.480,-31.738,0
1664548877.745,-15.137,-23.926,-105.957,1.953,0
1664548877.749,-17.578,-30.762,-98.145,5.859,0
1664548877.753,-31.250,-21.973,78.613,-28.320,0
1664548877.757,-27.344,-17.090,42.480,-31.738,0
1664548877.759,-15.625,-16.113,-29.785,-19.043,0
1664548877.763,-19.531,-16.602,-2.441,-23.926,0
1664548877.767,-24.902,-10.742,36.621,-20.996,0
1664548877.771,-29.297,-15.625,-6.836,-19.531,0
1664548877.775,-37.109,-32.227,-75.684,-36.621,0
1664548877.779,-33.691,-36.621,-63.965,-35.156,0
1664548877.783,-31.250,-26.367,-33.203,-28.320,0
1664548877.786,-39.551,-18.555,3.906,-35.156,0
1664548877.790,-37.109,-30.273,-87.891,-26.367,0
1664548877.794,-27.344,-27.832,-77.148,-20.508,0
1664548877.798,-25.879,-15.137,45.410,-24.414,0
1664548877.802,-31.250,-17.090,2.930,-20.996,0
1664548877.804,-36.133,-18.066,-4.395,-32.227,0
1664548877.808,-28.809,-21.484,21.484,-39.062,0
1664548877.812,-23.438,-24.414,-5.859,-26.855,0
1664548877.816,-27.832,-20.996,-87.402,-13.184,0
1664548877.820,-37.598,-22.949,-73.242,-21.484,0
1664548877.824,-33.203,-26.855,-49.805,-27.344,0
1664548877.828,-21.484,-19.531,1.465,-21.973,0
1664548877.831,-26.367,-25.879,-49.316,-24.902,0
1664548877.835,-45.410,-40.527,-137.207,-33.203,0
1664548877.839,-46.387,-24.414,-16.602,-31.738,0
1664548877.843,-21.484,-9.766,-11.719,-13.184,0
1664548877.847,-25.391,-18.066,-55.664,-19.531,0
1664548877.849,-46.875,-34.180,-47.363,-44.434,0
1664548877.853,-46.875,-40.527,7.324,-57.617,0
1664548877.857,-26.855,-38.086,-8.789,-32.227,0
1664548877.861,-16.113,-25.879,-60.547,-9.766,0
1664548877.865,-29.785,-25.391,-46.387,-33.691,0
1664548877.869,-34.180,-33.691,-46.387,-43.945,0
1664548877.873,-21.484,-27.344,-3.418,-35.156,0
1664548877.876,-13.184,-27.832,-107.422,-14.648,0
1664548877.880,-24.414,-22.949,-69.336,-16.602,0
1664548877.884,-35.156,-17.578,71.289,-41.016,0
1664548877.888,-20.020,-25.879,-44.922,-25.391,0
1664548877.892,-15.625,-30.762,-39.551,-16.602,0
1664548877.894,-33.203,-30.273,7.324,-30.273,0
1664548877.898,-39.551,-28.320,6.836,-34.668,0
1664548877.902,-30.273,-34.180,-30.762,-28.320,0
1664548877.906,-26.367,-33.203,-13.672,-34.180,0
1664548877.910,-29.785,-30.762,25.879,-43.945,0
1664548877.914,-34.180,-36.133,-35.156,-39.551,0
1664548877.918,-32.227,-27.832,-55.664,-31.250,0
1664548877.921,-22.461,-20.508,-97.168,-15.137,0
1664548877.925,-22.461,-16.113,-27.832,-13.672,0
1664548877.929,-29.297,-15.625,5.859,-28.320,0
1664548877.933,-38.086,-27.344,-38.574,-36.133,0
1664548877.937,-37.598,-32.715,-38.574,-39.062,0
1664548877.939,-33.691,-30.762,-16.602,-43.945,0
1664548877.943,-40.527,-34.180,-53.711,-41.016,0
1664548877.947,-42.969,-35.156,-76.660,-35.645,0
1664548877.951,-36.621,-25.391,-50.781,-22.461,0
1664548877.955,-33.691,-26.367,-47.363,-21.973,0
1664548877.959,-30.273,-30.762,-66.895,-31.738,0
1664548877.963,-31.738,-30.273,-161.133,-13.184,0
1664548877.966,-42.480,-34.180,-125.000,-15.625,0
1664548877.970,-45.410,-30.762,29.785,-43.945,0
1664548877.974,-32.715,-25.391,-45.898,-36.621,0
1664548877.978,-33.691,-19.043,-64.941,-19.531,0
1664548877.982,-45.410,-21.484,3.418,-30.762,0
1664548877.984,-40.527,-27.832,7.812,-50.781,0
1664548877.988,-25.391,-27.832,-46.875,-45.898,0
1664548877.992,-31.250,-28.809,-73.730,-45.898,0
1664548877.996,-39.551,-26.367,-36.621,-48.340,0
1664548878.000,-30.762,-20.996,3.906,-40.039,0
1664548878.004,-23.926,-32.227,-70.312,-21.973,0
1664548878.008,-33.203,-37.109,-141.602,-17.578,0
1664548878.011,-47.852,-20.020,-18.066,-31.250,0
1664548878.015,-31.250,-14.160,11.230,-20.020,0
1664548878.019,-15.625,-16.113,-10.254,-7.324,0
1664548878.023,-34.668,-26.367,40.527,-28.320,0
1664548878.027,-46.387,-28.809,74.219,-43.457,0
1664548878.044,-37.109,-24.414,49.805,-34.180,0
1664548878.048,-31.738,-32.227,22.949,-30.762,0
1664548878.052,-40.527,-31.250,36.621,-40.039,0
1664548878.056,-49.316,-20.996,55.176,-38.086,0
1664548878.060,-43.945,-21.484,16.113,-27.832,0
1664548878.064,-37.598,-36.133,-65.430,-13.672,0
1664548878.068,-45.410,-42.480,-1.465,-34.180,0
1664548878.071,-53.711,-39.062,76.660,-58.594,0
1664548878.075,-47.363,-35.156,34.668,-42.480,0
