timestamps,TP9,AF7,AF8,TP10
1664462315.354,-22.949,-35.645,-17.578,-20.020,0
1664462315.357,-31.738,-33.203,-11.719,-15.137,0
1664462315.361,-32.715,-27.832,-3.906,-13.184,0
1664462315.365,-27.344,-29.297,-4.395,-11.230,0
1664462315.369,-28.320,-28.320,-3.906,-7.324,0
1664462315.373,-26.855,-22.949,-12.695,-12.207,0
1664462315.376,-31.250,-26.367,-18.555,-15.137,0
1664462315.380,-28.809,-35.156,-14.648,-8.301,0
1664462315.384,-24.414,-40.527,-12.695,-9.277,0
1664462315.388,-24.902,-36.133,-11.230,-11.230,0
1664462315.392,-15.625,-30.762,-13.184,-7.812,0
1664462315.396,-8.301,-36.133,-18.555,-5.859,0
1664462315.400,-11.230,-37.598,-23.438,-0.977,0
1664462315.403,-14.160,-33.203,-22.949,-1.465,0
1664462315.407,-13.184,-31.738,-20.508,-13.184,0
1664462315.411,-11.230,-25.879,-17.090,-12.207,0
1664462315.415,-14.648,-29.785,-15.625,-11.719,0
1664462315.419,-16.113,-32.227,-12.695,-13.672,0
1664462315.421,-10.254,-29.297,-11.719,-11.230,0
1664462315.425,-16.113,-31.250,-18.066,-10.254,0
1664462315.429,-15.137,-29.297,-13.184,-16.113,0
1664462315.433,-21.973,-28.320,-12.207,-27.832,0
1664462315.437,-35.645,-34.180,-18.066,-27.832,0
1664462315.441,-36.133,-36.133,-20.020,-18.555,0
1664462315.445,-33.203,-35.156,-22.949,-11.719,0
1664462315.448,-39.062,-37.598,-19.531,-34.180,0
1664462315.452,-43.457,-36.133,-19.043,-47.852,0
1664462315.456,-48.828,-30.762,-23.438,-34.180,0
1664462315.460,-42.480,-33.691,-22.461,-23.438,0
1664462315.464,-38.574,-41.992,-21.973,-27.832,0
1664462315.465,-42.480,-37.598,-21.973,-32.715,0
1664462315.469,-39.062,-31.250,-22.461,-29.785,0
1664462315.473,-37.109,-30.762,-21.973,-27.344,0
1664462315.477,-33.691,-31.250,-18.066,-23.926,0
1664462315.481,-24.902,-27.344,-14.648,-34.668,0
1664462315.485,-28.809,-23.438,-14.648,-21.973,0
1664462315.489,-32.227,-32.715,-11.230,-15.625,0
1664462315.492,-18.555,-35.645,-11.719,-22.461,0
1664462315.496,-11.230,-33.203,-22.949,-16.602,0
1664462315.500,-11.230,-29.785,-27.344,-7.812,0
1664462315.504,-13.184,-30.762,-17.578,-8.301,0
1664462315.508,0.488,-30.762,-10.742,-8.301,0
1664462315.526,-13.184,-29.297,-17.578,-8.301,0
1664462315.530,-19.043,-34.668,-16.602,-13.184,0
1664462315.534,-15.137,-37.598,-11.719,-13.672,0
1664462315.538,-21.973,-41.504,-16.113,-13.184,0
1664462315.542,-23.438,-42.480,-19.043,-13.672,0
1664462315.546,-21.973,-36.133,-20.020,-14.648,0
1664462315.550,-19.531,-36.133,-18.555,-19.043,0
1664462315.553,-21.484,-34.668,-17.090,-20.508,0
1664462315.557,-18.066,-31.250,-20.508,-15.137,0
1664462315.561,-30.762,-31.250,-20.020,-16.602,0
1664462315.565,-33.203,-30.762,-14.160,-27.344,0
1664462315.569,-23.926,-34.668,-20.508,-26.855,0
1664462315.571,-16.602,-32.715,-23.926,-10.742,0
1664462315.575,-25.879,-29.785,-18.066,-22.461,0
1664462315.579,-33.203,-33.203,-15.625,-38.086,0
1664462315.583,-29.297,-30.273,-19.531,-35.156,0
1664462315.587,-28.809,-34.668,-25.391,-27.832,0
1664462315.591,-32.715,-41.504,-21.973,-36.621,0
1664462315.595,-32.227,-36.133,-20.020,-43.457,0
1664462315.598,-24.902,-34.668,-20.020,-37.109,0
1664462315.602,-20.508,-34.668,-27.344,-20.508,0
1664462315.606,-28.320,-34.180,-31.250,-22.461,0
1664462315.610,-40.527,-34.180,-17.090,-41.504,0
1664462315.614,-39.062,-37.109,-17.090,-32.715,0
1664462315.616,-31.250,-35.156,-18.066,-17.578,0
1664462315.620,-15.137,-29.297,-8.789,-5.371,0
1664462315.624,-15.625,-30.273,-2.930,-9.277,0
1664462315.628,-17.578,-29.297,-4.395,-14.648,0
1664462315.632,-16.113,-29.297,-4.883,-11.230,0
1664462315.636,-12.695,-35.156,-6.348,-1.953,0
1664462315.640,-12.695,-35.156,-1.953,-6.836,0
1664462315.643,-10.742,-28.320,0.488,-12.695,0
1664462315.647,-12.695,-33.203,-6.348,-4.395,0
1664462315.651,-21.973,-43.457,-12.207,-15.137,0
1664462315.655,-20.020,-43.945,-12.207,-24.414,0
1664462315.659,-22.949,-42.969,-17.090,-25.879,0
1664462315.661,-28.320,-36.133,-20.020,-33.203,0
1664462315.665,-22.461,-32.715,-12.207,-30.273,0
1664462315.669,-31.738,-33.691,-12.207,-27.832,0
1664462315.673,-42.969,-34.180,-17.090,-30.273,0
1664462315.677,-35.645,-36.133,-21.484,-22.949,0
1664462315.681,-36.133,-38.574,-26.367,-19.043,0
1664462315.685,-27.344,-37.598,-23.926,-16.113,0
1664462315.688,-29.297,-35.156,-24.902,-9.766,0
1664462315.692,-31.250,-35.156,-21.484,-14.160,0
1664462315.696,-34.180,-31.250,-11.719,-25.879,0
1664462315.700,-30.762,-25.391,-14.648,-9.277,0
1664462315.704,-27.344,-30.273,-17.578,-12.207,0
1664462315.706,-20.996,-30.762,-17.578,-27.832,0
1664462315.710,-11.719,-28.809,-19.043,-23.438,0
1664462315.714,-15.137,-32.227,-16.602,-11.230,0
1664462315.718,-13.184,-35.645,-19.531,-8.301,0
1664462315.722,-9.766,-34.668,-21.973,-9.277,0
1664462315.726,-8.301,-32.715,-22.949,-10.742,0
1664462315.730,-1.953,-31.250,-22.461,-9.766,0
1664462315.733,-1.953,-30.273,-20.020,-3.418,0
1664462315.737,-13.672,-32.227,-17.090,-21.484,0
1664462315.741,-11.230,-34.668,-14.648,-27.344,0
1664462315.745,-9.277,-37.109,-16.602,-13.672,0
1664462315.749,-6.348,-36.133,-18.555,-5.859,0
1664462315.750,-14.160,-37.109,-18.066,-10.742,0
1664462315.754,-15.625,-34.668,-14.648,-27.344,0
1664462315.758,-19.531,-32.715,-17.578,-33.203,0
1664462315.762,-26.855,-37.598,-26.855,-31.738,0
1664462315.766,-37.598,-38.086,-29.785,-36.621,0
1664462315.770,-48.340,-39.062,-29.297,-41.016,0
1664462315.774,-45.410,-34.668,-28.320,-27.344,0
1664462315.777,-48.828,-31.250,-23.438,-24.414,0
1664462315.781,-52.246,-35.645,-18.066,-45.898,0
1664462315.785,-54.688,-37.598,-19.043,-46.875,0
1664462315.789,-52.734,-34.668,-19.043,-43.945,0
1664462315.793,-39.551,-34.180,-20.508,-34.668,0
1664462315.795,-20.020,-31.738,-23.438,-19.531,0
1664462315.799,-21.973,-28.320,-23.438,-22.461,0
1664462315.803,-34.668,-35.645,-25.391,-30.762,0
1664462315.807,-48.828,-42.480,-25.391,-40.527,0
1664462315.811,-50.293,-43.457,-19.043,-40.039,0
1664462315.815,-47.363,-41.016,-20.996,-34.180,0
1664462315.819,-52.246,-38.574,-31.738,-33.203,0
1664462315.822,-57.617,-35.645,-27.344,-43.457,0
1664462315.826,-59.082,-37.109,-20.508,-51.270,0
1664462315.830,-63.477,-42.969,-18.066,-53.223,0
1664462315.834,-66.406,-46.875,-18.066,-57.617,0
1664462315.838,-83.496,-43.457,-23.926,-69.336,0
1664462315.839,-88.379,-40.039,-34.180,-70.801,0
1664462315.843,-84.961,-38.086,-27.344,-72.754,0
1664462315.847,-93.750,-37.109,-14.648,-90.820,0
1664462315.851,-102.539,-39.551,-14.648,-104.004,0
1664462315.855,-106.445,-37.598,-14.160,-100.098,0
1664462315.859,-104.004,-36.621,-20.508,-91.309,0
1664462315.863,-110.352,-32.715,-23.438,-104.004,0
1664462315.866,-110.352,-25.879,-23.926,-118.652,0
1664462315.870,-114.258,-27.832,-27.832,-120.605,0
1664462315.874,-117.676,-29.785,-27.832,-116.699,0
1664462315.878,-127.930,-35.156,-24.414,-127.930,0
1664462315.882,-128.906,-40.039,-21.484,-138.184,0
1664462315.899,-130.371,-41.992,-18.555,-130.859,0
1664462315.903,-135.742,-46.387,-20.996,-134.277,0
1664462315.907,-145.020,-45.410,-27.832,-142.090,0
1664462315.911,-143.555,-38.574,-29.785,-141.602,0
1664462315.915,-126.953,-36.621,-28.320,-131.836,0
1664462315.919,-126.953,-39.551,-29.297,-113.770,0
1664462315.923,-127.441,-41.016,-28.809,-115.723,0
1664462315.926,-121.094,-35.645,-26.855,-126.465,0
1664462315.930,-118.652,-31.250,-25.391,-114.746,0
1664462315.934,-121.094,-36.621,-29.785,-106.934,0
1664462315.938,-117.676,-41.504,-30.273,-113.770,0
1664462315.942,-130.371,-42.969,-25.879,-119.629,0
1664462315.944,-131.836,-44.434,-31.738,-124.023,0
1664462315.948,-121.582,-35.645,-34.668,-121.582,0
1664462315.952,-110.352,-31.250,-27.832,-116.211,0
1664462315.956,-116.211,-42.480,-19.531,-120.117,0
1664462315.960,-118.652,-46.387,-18.066,-119.629,0
1664462315.964,-118.164,-46.875,-21.973,-116.211,0
1664462315.968,-114.746,-46.875,-26.855,-111.328,0
1664462315.971,-107.422,-41.992,-26.367,-115.723,0
1664462315.975,-106.934,-39.062,-27.344,-114.746,0
1664462315.979,-108.398,-39.551,-20.508,-107.910,0
1664462315.983,-106.934,-41.504,-15.137,-113.281,0
1664462315.987,-104.492,-45.410,-19.531,-109.863,0
1664462315.989,-116.699,-51.270,-22.949,-113.770,0
1664462315.993,-106.934,-54.688,-29.785,-111.328,0
1664462315.997,-98.633,-49.316,-28.809,-99.609,0
1664462316.001,-104.492,-44.434,-20.508,-90.820,0
1664462316.005,-104.004,-46.875,-21.484,-95.703,0
1664462316.009,-91.797,-45.410,-24.902,-86.426,0
1664462316.013,-75.195,-33.691,-22.461,-69.824,0
1664462316.016,-57.617,-29.785,-23.438,-50.781,0
1664462316.020,-50.781,-31.250,-27.344,-35.156,0
1664462316.024,-47.852,-26.855,-17.090,-42.480,0
1664462316.028,-32.715,-17.578,-10.742,-34.180,0
1664462316.032,-17.090,-19.043,-16.602,-15.137,0
1664462316.034,-14.648,-26.367,-20.020,-17.090,0
1664462316.038,-6.836,-22.949,-14.160,-11.719,0
1664462316.042,2.930,-15.625,-7.812,-0.488,0
1664462316.046,4.395,-11.230,-11.719,-3.418,0
1664462316.050,4.883,-11.719,-18.066,-5.859,0
1664462316.054,-3.906,-17.090,-18.555,-3.418,0
1664462316.058,4.395,-22.949,-12.695,1.953,0
1664462316.061,-5.371,-28.320,-18.555,0.000,0
1664462316.065,-13.184,-28.809,-20.508,-2.441,0
1664462316.069,-3.906,-25.879,-16.602,-5.859,0
1664462316.073,3.418,-23.438,-17.090,0.977,0
1664462316.077,0.488,-20.508,-16.113,5.371,0
1664462316.079,7.812,-22.949,-19.531,6.836,0
1664462316.083,13.672,-21.973,-15.625,4.395,0
1664462316.087,14.160,-17.090,-13.184,2.441,0
1664462316.091,12.695,-16.602,-13.672,3.906,0
1664462316.095,7.324,-18.555,-12.207,5.859,0
1664462316.099,1.953,-22.461,-14.160,3.418,0
1664462316.103,-0.977,-26.367,-19.043,0.000,0
1664462316.106,1.953,-28.320,-20.508,6.348,0
1664462316.110,-2.441,-31.250,-14.648,6.836,0
1664462316.114,5.859,-31.738,-13.184,9.277,0
1664462316.118,6.348,-32.227,-14.648,11.719,0
1664462316.122,12.695,-28.320,-14.160,16.602,0
1664462316.124,19.043,-28.809,-11.230,15.625,0
1664462316.128,20.996,-26.367,-11.719,16.113,0
1664462316.132,3.906,-28.809,-16.113,6.836,0
1664462316.136,-6.836,-34.668,-19.043,-4.395,0
1664462316.140,-5.371,-29.297,-14.648,1.465,0
1664462316.144,0.000,-27.832,-14.160,9.277,0
1664462316.148,-0.488,-30.273,-16.602,17.578,0
1664462316.151,-11.719,-30.273,-12.695,13.184,0
1664462316.155,-12.695,-31.250,-9.277,-1.953,0
1664462316.159,-3.418,-32.715,-10.742,2.930,0
1664462316.163,-2.441,-34.668,-7.812,4.395,0
1664462316.167,-8.789,-33.203,-11.719,-8.789,0
1664462316.194,-1.465,-30.273,-15.625,-10.742,0
1664462316.198,1.953,-27.832,-16.602,-4.883,0
1664462316.202,-7.324,-32.227,-20.996,-3.906,0
1664462316.206,-15.137,-34.180,-17.578,-12.207,0
1664462316.210,-4.395,-29.297,-10.742,-7.812,0
1664462316.214,-6.348,-29.785,-15.625,0.488,0
1664462316.218,-9.277,-27.344,-16.113,11.230,0
1664462316.221,-6.836,-21.484,-8.301,8.789,0
1664462316.225,-3.418,-20.996,-5.371,0.977,0
1664462316.229,-6.836,-23.438,-0.977,5.371,0
1664462316.233,6.836,-21.973,-0.488,12.207,0
1664462316.237,6.348,-22.461,0.977,8.789,0
1664462316.214,-6.836,-27.344,-0.977,3.418,0
1664462316.218,-11.230,-27.344,-4.883,-1.953,0
1664462316.222,-3.906,-20.508,-3.906,-1.953,0
1664462316.226,3.418,-19.043,-1.953,-6.348,0
1664462316.230,-9.277,-23.438,-8.789,-10.742,0
1664462316.234,-7.324,-25.879,-13.184,-2.441,0
1664462316.238,1.953,-25.391,-7.812,-0.977,0
1664462316.241,4.883,-32.715,-9.277,0.488,0
1664462316.245,18.066,-34.668,-11.230,14.648,0
1664462316.249,23.438,-25.879,-12.695,30.273,0
1664462316.253,-10.742,-22.949,-19.531,0.000,0
1664462316.257,-13.672,-19.043,-20.508,-19.531,0
1664462316.274,-0.977,-17.090,-21.484,-6.348,0
1664462316.278,1.953,-14.648,-28.320,-7.812,0
1664462316.282,6.348,-13.184,-27.344,-7.324,0
1664462316.286,8.301,-11.719,-25.879,-1.953,0
1664462316.290,4.395,-4.883,-31.738,1.465,0
1664462316.294,2.441,-2.441,-33.691,3.418,0
1664462316.298,17.578,-2.441,-24.902,12.695,0
1664462316.301,26.855,-4.883,-20.996,21.484,0
1664462316.305,28.320,-8.301,-20.996,30.762,0
1664462316.309,30.762,-11.230,-17.090,37.109,0
1664462316.313,37.598,-12.207,-13.184,33.691,0
1664462316.317,42.480,-7.324,-13.672,37.109,0
1664462316.319,45.410,-3.906,-13.672,50.781,0
1664462316.323,33.203,-9.766,-12.207,47.363,0
1664462316.327,21.973,-15.625,-9.277,27.832,0
1664462316.331,25.879,-13.672,-6.348,23.438,0
1664462316.335,36.621,-9.277,-3.418,42.969,0
1664462316.339,26.855,-12.695,-1.465,51.270,0
1664462316.343,26.855,-17.090,-2.441,47.363,0
1664462316.346,33.691,-14.160,-0.977,39.551,0
1664462316.350,27.832,-14.160,-5.371,51.758,0
1664462316.354,21.973,-20.996,-13.672,51.758,0
1664462316.358,28.320,-17.578,-0.977,33.203,0
1664462316.362,35.645,-15.137,5.371,46.387,0
1664462316.365,37.598,-17.090,0.488,53.711,0
1664462316.369,35.645,-21.973,-1.465,47.363,0
1664462316.373,30.762,-26.367,0.977,39.551,0
1664462316.377,39.551,-22.461,2.930,44.922,0
1664462316.381,45.410,-23.926,1.953,51.758,0
1664462316.385,41.992,-25.391,1.465,55.664,0
1664462316.389,37.109,-23.926,0.977,42.969,0
1664462316.392,38.086,-22.461,-2.441,33.203,0
1664462316.396,32.227,-20.508,-1.465,43.457,0
1664462316.400,39.551,-16.113,10.254,53.711,0
1664462316.404,41.016,-15.137,16.602,41.016,0
1664462316.408,27.344,-18.066,4.395,26.367,0
1664462316.410,22.949,-19.531,-1.953,27.832,0
1664462316.414,22.949,-19.531,2.441,23.926,0
1664462316.418,12.207,-17.090,4.883,18.555,0
1664462316.422,4.395,-19.531,5.859,8.789,0
1664462316.426,4.883,-22.949,1.953,9.766,0
1664462316.430,0.977,-24.414,-0.488,16.113,0
1664462316.434,0.000,-24.902,0.000,9.277,0
1664462316.437,-13.672,-23.926,-4.883,0.977,0
1664462316.441,-19.531,-20.508,-5.859,-0.977,0
1664462316.445,-15.137,-19.531,2.930,-11.719,0
1664462316.449,-9.277,-21.484,3.906,-7.324,0
1664462316.453,-14.648,-20.508,0.000,-15.625,0
1664462316.471,-21.973,-22.461,-1.465,-20.508,0
1664462316.475,-19.531,-26.367,-5.371,-12.207,0
1664462316.479,-11.230,-26.367,-7.812,-6.836,0
1664462316.483,-10.254,-22.949,-3.906,-12.695,0
1664462316.487,-12.695,-20.508,-2.441,-16.602,0
1664462316.491,-17.578,-21.484,-5.371,-13.184,0
1664462316.495,-21.484,-26.367,-8.301,-9.766,0
1664462316.498,-16.113,-26.367,-6.836,5.371,0
1664462316.502,-10.254,-23.438,-4.395,-2.930,0
1664462316.506,-9.277,-24.902,-3.906,-18.066,0
1664462316.510,-13.672,-28.320,-4.395,-9.277,0
1664462316.514,-9.277,-27.344,-2.441,0.977,0
1664462316.516,-4.883,-21.484,2.441,-1.953,0
1664462316.520,0.977,-22.461,1.465,-3.418,0
1664462316.524,-1.465,-25.391,-1.953,0.977,0
1664462316.528,-7.324,-25.879,-0.977,6.348,0
1664462316.532,-18.066,-29.785,-1.953,-0.977,0
1664462316.536,-18.066,-28.809,-6.836,-5.371,0
1664462316.540,-13.672,-29.785,-10.742,-2.930,0
1664462316.543,-16.113,-33.691,-9.277,-3.418,0
1664462316.547,-8.301,-32.227,-11.230,-10.742,0
1664462316.551,-6.836,-29.297,-15.137,-16.113,0
1664462316.555,-11.230,-30.273,-19.531,-2.441,0
1664462316.559,-12.695,-34.180,-14.648,0.488,0
1664462316.545,-11.230,-36.621,-9.277,-9.277,0
1664462316.549,-17.090,-33.203,-14.160,-4.883,0
1664462316.553,-16.602,-32.715,-14.160,-5.859,0
1664462316.557,-8.301,-31.738,-11.230,1.465,0
1664462316.561,5.371,-28.320,-7.812,11.230,0
1664462316.565,5.859,-24.902,-6.348,6.836,0
1664462316.569,-1.465,-24.414,-6.348,1.465,0
1664462316.572,-2.930,-27.832,-6.348,-3.418,0
1664462316.576,9.766,-28.809,-7.324,2.441,0
1664462316.580,6.836,-27.832,-14.160,4.883,0
1664462316.584,-8.789,-30.273,-15.625,8.301,0
1664462316.588,-7.324,-29.785,-7.812,8.301,0
1664462316.590,0.488,-27.344,-8.789,9.766,0
1664462316.594,-5.859,-29.297,-14.160,7.812,0
1664462316.598,-2.441,-31.738,-12.207,7.324,0
1664462316.602,6.348,-26.855,-9.766,13.184,0
1664462316.606,12.207,-23.438,-15.137,13.672,0
1664462316.610,13.184,-25.391,-20.508,22.461,0
1664462316.614,4.883,-28.809,-17.090,12.207,0
1664462316.617,10.742,-30.273,-8.789,-2.441,0
1664462316.621,16.113,-30.273,-10.742,1.953,0
1664462316.625,14.648,-25.879,-14.160,20.508,0
1664462316.629,4.395,-24.902,-7.812,19.043,0
1664462316.633,-5.859,-30.273,-1.953,-0.977,0
1664462316.651,-1.465,-29.785,-5.859,-2.930,0
1664462316.655,4.883,-27.344,-15.137,7.324,0
1664462316.659,-2.441,-27.832,-17.578,10.742,0
1664462316.663,4.883,-25.879,-10.254,10.742,0
1664462316.667,8.789,-22.949,-7.324,15.625,0
1664462316.671,8.789,-25.879,-5.859,18.066,0
1664462316.675,12.695,-24.902,0.000,19.043,0
1664462316.678,13.672,-18.066,-2.441,20.996,0
1664462316.682,6.348,-23.438,-10.254,25.391,0
1664462316.686,4.395,-27.344,-15.137,28.320,0
1664462316.690,21.484,-19.531,-11.230,24.902,0
1664462316.694,19.531,-18.066,-10.742,18.066,0
1664462316.695,15.137,-20.996,-12.695,16.113,0
1664462316.699,24.414,-23.926,-14.648,17.578,0
1664462316.703,30.762,-21.484,-20.508,23.438,0
1664462316.707,15.137,-19.531,-19.043,26.855,0
1664462316.711,11.719,-18.555,-7.812,20.508,0
1664462316.715,14.648,-20.508,-5.859,18.555,0
1664462316.719,11.719,-25.391,-11.719,20.020,0
1664462316.722,12.207,-23.438,-10.742,7.812,0
1664462316.726,11.230,-20.020,-12.695,16.602,0
1664462316.730,11.230,-21.973,-14.160,24.902,0
1664462316.734,15.625,-25.391,-9.277,11.230,0
1664462316.738,9.766,-28.320,-13.672,8.789,0
1664462316.740,0.977,-25.879,-13.672,4.883,0
1664462316.744,7.812,-22.949,-15.137,12.207,0
1664462316.748,7.324,-25.391,-27.344,15.137,0
1664462316.752,8.301,-22.949,-24.414,14.160,0
1664462316.756,12.207,-20.508,-9.277,11.230,0
1664462316.760,7.324,-25.391,-6.348,7.324,0
1664462316.764,10.742,-28.809,-9.766,19.531,0
1664462316.767,34.180,-25.391,-11.230,36.621,0
1664462316.771,22.949,-24.902,-16.113,17.090,0
1664462316.775,-8.301,-27.832,-10.254,-19.531,0
1664462316.779,-9.766,-24.414,-1.465,-12.207,0
1664462316.783,9.766,-20.996,-3.418,14.648,0
1664462316.785,20.020,-19.531,-3.906,22.949,0
1664462316.789,20.020,-16.113,-0.488,23.438,0
1664462316.793,16.113,-16.602,-2.441,24.414,0
1664462316.797,18.066,-15.625,-5.859,32.715,0
1664462316.801,17.578,-11.719,-2.930,37.109,0
1664462316.805,4.395,-15.625,-4.395,25.391,0
1664462316.809,9.766,-19.043,-0.977,21.484,0
1664462316.812,8.789,-21.484,-7.324,34.180,0
1664462316.816,7.812,-22.949,-10.254,37.598,0
1664462316.820,5.371,-24.902,-0.977,16.602,0
1664462316.824,-5.371,-25.391,2.930,9.277,0
1664462316.828,-7.324,-22.949,-4.883,11.230,0
1664462316.830,5.859,-21.973,-7.812,15.137,0
1664462316.834,8.789,-19.043,2.930,13.184,0
1664462316.838,4.883,-20.996,0.977,9.277,0
1664462316.842,11.719,-25.391,-1.953,4.395,0
1664462316.846,14.160,-27.344,0.488,11.230,0
1664462316.850,5.371,-25.879,-0.488,13.672,0
1664462316.854,-0.977,-25.879,0.977,6.836,0
1664462316.857,9.277,-25.879,-7.812,18.066,0
1664462316.861,22.949,-25.879,-5.371,27.832,0
1664462316.865,14.160,-25.391,-0.977,14.648,0
1664462316.869,-8.301,-21.973,-15.625,-9.766,0
1664462316.873,-7.812,-18.555,-20.508,-10.742,0
1664462316.875,-4.883,-18.066,-20.508,-11.230,0
1664462316.879,8.789,-18.555,-16.602,-0.488,0
1664462316.883,11.719,-17.090,-11.719,8.301,0
1664462316.887,-0.977,-14.648,-13.672,1.953,0
1664462316.891,-10.254,-17.090,-16.113,-4.395,0
1664462316.895,0.000,-16.602,-11.719,3.906,0
1664462316.899,5.859,-14.648,-15.625,18.555,0
1664462316.902,2.930,-22.461,-20.020,14.160,0
1664462316.906,0.977,-26.855,-10.742,-6.348,0
1664462316.910,5.371,-26.367,-12.695,-1.465,0
1664462316.914,6.836,-25.879,-12.207,7.812,0
1664462316.918,0.000,-25.879,-6.836,-2.441,0
1664462316.921,-9.277,-26.855,-7.812,-6.348,0
1664462316.925,-7.812,-25.391,-5.859,5.371,0
1664462316.929,5.859,-23.926,0.000,12.207,0
1664462316.933,-3.906,-23.926,-0.977,-2.441,0
1664462316.937,-9.766,-27.344,-9.277,-8.789,0
1664462316.941,-5.371,-29.785,-12.207,-0.977,0
1664462316.945,-7.812,-29.297,-15.137,6.836,0
1664462316.948,-19.531,-28.809,-11.230,-8.789,0
1664462316.952,-17.578,-25.879,-5.859,-16.602,0
1664462316.956,-20.020,-28.809,-12.695,-10.254,0
1664462316.960,-17.578,-30.762,-15.137,-5.859,0
1664462316.964,-7.324,-27.344,-13.672,-12.207,0
1664462316.980,-6.348,-26.367,-17.090,-21.484,0
1664462316.984,-10.254,-28.809,-15.137,-16.602,0
1664462316.988,-10.742,-31.250,-13.184,-8.301,0
1664462316.992,-11.719,-30.273,-14.160,-10.742,0
1664462316.996,-18.555,-29.297,-16.602,-10.742,0
1664462317.000,-20.508,-29.297,-19.531,-1.953,0
1664462317.004,-26.367,-30.273,-20.508,-8.789,0
1664462317.007,-24.414,-30.273,-20.996,-10.742,0
1664462317.011,-18.066,-30.273,-17.578,-9.766,0
1664462317.015,-14.648,-30.762,-13.184,-3.906,0
1664462317.019,-16.602,-32.715,-12.695,1.465,0
1664462317.023,-18.066,-36.621,-12.207,-3.418,0
1664462317.025,-16.113,-35.156,-14.648,-13.184,0
1664462317.029,-11.230,-26.855,-11.230,-14.648,0
1664462317.033,-22.949,-25.879,-7.324,-21.484,0
1664462317.037,-22.949,-31.250,-14.648,-20.508,0
1664462317.041,-11.719,-28.809,-21.973,-9.766,0
1664462317.045,-18.555,-26.367,-22.949,-18.066,0
1664462317.049,-25.391,-31.738,-22.461,-25.879,0
1664462317.052,-21.973,-36.621,-24.902,-22.949,0
1664462317.056,-20.996,-36.621,-21.973,-16.602,0
1664462317.060,-24.902,-32.715,-20.996,-13.672,0
1664462317.064,-28.320,-37.109,-23.438,-23.438,0
1664462317.068,-24.414,-39.551,-25.879,-26.367,0
1664462317.071,-15.137,-33.203,-23.926,-16.602,0
1664462317.075,-20.996,-33.691,-23.438,-18.066,0
1664462317.079,-28.320,-32.227,-14.648,-22.949,0
1664462317.083,-19.531,-34.180,-16.113,-20.996,0
1664462317.087,-9.766,-37.109,-18.555,-11.719,0
1664462317.091,-19.043,-31.738,-12.695,-7.324,0
1664462317.095,-22.461,-26.855,-6.348,-13.184,0
1664462317.098,-19.531,-29.297,-10.254,-19.531,0
1664462317.102,-5.371,-28.809,-24.902,4.883,0
1664462317.106,-0.488,-28.320,-23.438,16.602,0
1664462317.110,-12.695,-30.762,-9.766,-12.207,0
1664462317.114,-31.738,-35.645,-3.906,-23.438,0
1664462317.116,-50.781,-44.434,-0.977,-25.391,0
1664462317.120,-39.551,-44.922,1.953,-24.414,0
1664462317.124,-35.645,-47.363,4.883,-27.832,0
1664462317.128,-37.598,-45.898,6.348,-23.438,0
1664462317.132,-35.156,-43.457,0.488,-22.461,0
1664462317.136,-42.969,-53.711,-2.930,-24.902,0
1664462317.140,-54.688,-59.082,-1.953,-33.691,0
1664462317.143,-44.434,-54.688,-1.953,-41.016,0
1664462317.147,-39.062,-48.828,-6.836,-30.762,0
1664462317.151,-42.480,-48.340,-6.836,-24.902,0
1664462317.155,-42.480,-51.270,-5.371,-32.715,0
1664462317.159,-37.109,-47.852,-5.859,-34.180,0
1664462317.160,-42.480,-46.875,-4.395,-31.738,0
1664462317.164,-38.574,-43.945,-0.488,-22.949,0
1664462317.168,-29.785,-40.039,0.000,-17.578,0
1664462317.172,-33.691,-42.480,-5.859,-20.020,0
1664462317.176,-35.156,-44.434,-7.812,-27.832,0
1664462317.180,-28.809,-43.945,-7.812,-24.902,0
1664462317.184,-33.203,-41.992,-6.836,-20.996,0
1664462317.187,-40.039,-39.062,-7.324,-19.531,0
1664462317.191,-35.156,-39.062,-9.277,-20.020,0
1664462317.195,-37.109,-38.574,-7.812,-34.180,0
1664462317.199,-30.762,-35.156,-7.812,-27.832,0
1664462317.203,-35.156,-33.691,-10.254,-25.879,0
1664462317.206,-39.551,-31.738,-8.789,-36.621,0
1664462317.210,-33.203,-33.691,-10.254,-37.109,0
1664462317.214,-32.227,-35.156,-6.836,-20.996,0
1664462317.218,-43.945,-32.227,-1.465,-20.996,0
1664462317.222,-38.574,-29.785,-1.953,-28.809,0
1664462317.226,-35.156,-29.785,-7.324,-26.855,0
1664462317.230,-33.691,-31.250,-10.254,-22.461,0
1664462317.233,-29.785,-32.715,-11.230,-20.996,0
1664462317.237,-41.016,-36.621,-10.254,-32.715,0
1664462317.241,-43.457,-36.133,-12.207,-41.016,0
1664462317.245,-47.363,-34.668,-20.020,-35.156,0
1664462317.249,-43.457,-33.203,-20.020,-39.062,0
1664462317.251,-41.504,-33.691,-17.578,-43.945,0
1664462317.255,-40.039,-35.156,-14.648,-37.109,0
1664462317.259,-35.645,-29.785,-12.695,-27.832,0
1664462317.263,-30.762,-27.832,-14.160,-21.484,0
1664462317.267,-32.227,-32.715,-13.672,-28.809,0
1664462317.271,-37.109,-35.156,-15.137,-28.809,0
1664462317.275,-41.504,-34.668,-17.090,-26.855,0
1664462317.278,-29.785,-34.180,-9.277,-26.367,0
